Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Type,Equipment_Value,Base_Transport_Fee,CrossBorder_Shipping,Urgent_Shipping,Installation_Service,Transport_Method,Fragile_Equipment,Hospital_Info,Rural_Hospital,Order_Year,Order_Month,Order_Day,Order_DayOfWeek,Order_Quarter,Delivery_Year,Delivery_Month,Delivery_Day,Delivery_DayOfWeek,Delivery_Quarter,Delivery_Time,Location_State,Location_Zip,Location_Is_Military,Equipment_Area,Weight_per_Area,Value_per_Weight,Value_per_Area,Transport_Cost,Transport_Cost_Log,Target_Shift_Value
0.04,18.0,9.0,538.0,0,3.66,11.86,0,1,0,0,0,1,0,2019.0,3.0,13.0,2.0,1.0,2019.0,3.0,12.0,1.0,1.0,-1.0,12,1219,0.0,162.0,3.3209876543209877,0.006802973977695167,0.022592592592592595,111.11,13.28498602852283,588184.2
0.97,23.0,6.0,96126.0,4,573.69,46.42,1,0,0,0,0,1,0,2015.0,12.0,1.0,1.0,4.0,2015.0,11.0,27.0,4.0,4.0,-4.0,47,3627,0.0,138.0,696.5652173913044,0.005968104363023532,4.157173913043478,16966.63,13.313234664205803,588184.2
0.36,16.0,7.0,76.0,7,5.28,22.12,0,0,0,1,0,1,0,2017.0,8.0,24.0,3.0,3.0,2017.0,8.0,21.0,0.0,3.0,-3.0,37,227,0.0,112.0,0.6785714285714286,0.06947368421052631,0.047142857142857146,209.05,13.285152495397904,588184.2
0.94,31.0,12.464148354572899,283704.0,5,569.36,87.85,0,0,0,2,0,1,0,2017.0,12.0,30.0,5.0,4.0,2017.0,12.0,30.0,5.0,4.0,0.0,29,3656,0.0,421.8795972572789,0.0,0.0020068804105687617,0.0,14862.24,13.309751145914907,588184.2
0.53,22.0,6.0,63498.0,4,112.91,98.72,0,0,1,2,0,0,0,2018.0,11.0,30.0,4.0,4.0,2018.0,12.0,3.0,0.0,4.0,3.0,32,2951,0.0,132.0,481.04545454545456,0.0017781662414564237,0.8553787878787878,1386.32,13.28715131475572,588184.2
0.05,13.0,7.0,2582.0,2,6.78,24.54,0,0,1,2,0,1,1,2019.0,8.0,25.0,6.0,3.0,2019.0,8.0,25.0,6.0,3.0,0.0,12,719,0.0,91.0,28.373626373626372,0.0026258714175058095,0.07450549450549451,191.3,13.285122328094712,588184.2
0.61,17.0,6.0,367.0,0,4.64,15.25,0,0,1,2,0,1,0,2015.0,7.0,3.0,4.0,3.0,2015.0,6.0,30.0,1.0,2.0,-3.0,4,1328,1.0,102.0,3.5980392156862746,0.012643051771117166,0.04549019607843137,276.52,13.285267156837866,588184.2
0.04,18.0,8.969272705920844,47782.0,4,154.26,37.48,0,1,0,0,0,1,0,2017.0,11.0,13.0,0.0,4.0,2017.0,11.0,14.0,1.0,4.0,1.0,30,1954,0.0,202.8671994237693,0.0,0.0032284123728600726,0.0,417.41,13.285506549022443,588184.2
0.16,20.0,7.0,6634.0,2,22.94,86.44,0,1,0,1,0,0,0,2019.0,2.0,1.0,4.0,1.0,2019.0,2.0,5.0,1.0,1.0,4.0,48,1001,0.0,140.0,47.385714285714286,0.003457943925233645,0.16385714285714287,487.05,13.285624856144166,588184.2
0.69,11.0,8.0,827.0,3,6.22,20.2,0,0,0,3,1,1,1,2019.0,1.0,24.0,3.0,1.0,2019.0,1.0,23.0,2.0,1.0,-1.0,0,541,1.0,88.0,9.397727272727273,0.007521160822249092,0.07068181818181818,414.44,13.285501503160527,588184.2
0.43,35.0,15.935681585705339,8422011.512492027,6,41709.75,45.99,0,1,1,2,0,0,1,2018.0,1.0,26.0,4.0,1.0,2018.0,1.0,28.0,6.0,1.0,2.0,21,2937,0.0,761.5365450899499,0.0,0.0,0.0,723273.01,14.086650213503844,588184.2
0.77,14.0,7.0,700.0,3,4.7,15.52,0,0,0,3,1,1,1,2019.0,2.0,4.0,0.0,1.0,2019.0,2.0,6.0,2.0,1.0,2.0,29,4473,0.0,98.0,7.142857142857143,0.006714285714285714,0.04795918367346939,-315.2,13.284261114001739,588184.2
0.87,14.0,6.0,201.0,7,3.47,14.0,0,0,0,1,0,1,0,2016.0,1.0,24.0,6.0,1.0,2016.0,1.0,28.0,3.0,1.0,4.0,19,4195,0.0,84.0,2.392857142857143,0.017263681592039802,0.04130952380952381,262.38,13.285243127798415,588184.2
0.05,30.0,7.0,255757.0,4,758.46,81.98,0,0,0,2,0,1,1,2016.0,1.0,14.0,3.0,1.0,2016.0,1.0,12.0,1.0,1.0,-2.0,6,510,0.0,210.0,1217.8904761904762,0.002965549330028113,3.611714285714286,1672.75,13.287637024182043,588184.2
0.79,19.0,10.0,8844.0,1,8.62,29.6,1,1,1,1,0,0,0,2019.0,7.0,1.0,0.0,3.0,2019.0,7.0,2.0,1.0,3.0,1.0,43,3357,0.0,190.0,46.54736842105263,0.0009746720940750791,0.04536842105263157,1918.32,13.288053258118131,588184.2
0.64,5.0,5.0,315.0,1,5.74,15.91,0,0,0,2,0,1,0,2018.0,11.0,28.0,2.0,4.0,2018.0,11.0,26.0,0.0,4.0,-2.0,2,4869,0.0,25.0,12.6,0.018222222222222223,0.2296,243.11,13.285210380080214,588184.2
0.33,28.0,8.0,81565.54241477512,3,8.71,24.06,0,1,0,1,1,1,-1,2019.0,2.0,19.0,1.0,1.0,2019.0,2.0,15.0,4.0,1.0,-4.0,4,1361,1.0,224.0,234.63826552079243,0.0,0.038883928571428576,-357.42,13.28418929282331,588184.2
0.83,20.0,7.0,-174454.5437607849,3,3.35,23.23,0,1,0,1,1,1,1,2019.0,4.0,23.0,1.0,2.0,2019.0,4.0,19.0,4.0,2.0,-4.0,16,2187,0.0,140.0,110.91389221721795,0.0,0.023928571428571428,762.81,13.286093190486579,588184.2
0.57,14.0,7.0,1622.0,1,5.24,16.81,0,0,0,2,0,1,1,2015.0,11.0,7.0,5.0,4.0,2015.0,11.0,4.0,2.0,4.0,-3.0,45,2794,0.0,98.0,16.551020408163264,0.0032305795314426637,0.053469387755102044,310.63,13.285325119845979,588184.2
0.09,27.0,10.0,349.0,7,3.31,20.73,0,0,1,2,0,1,1,2015.0,6.0,3.0,2.0,2.0,2015.0,6.0,3.0,2.0,2.0,0.0,23,5330,0.0,270.0,1.2925925925925925,0.009484240687679084,0.01225925925925926,154.57,13.285059900131493,588184.2
0.75,5.0,4.0,68.0,0,4.01,15.24,0,0,1,2,0,1,0,2019.0,5.0,11.0,5.0,2.0,2019.0,5.0,8.0,2.0,2.0,-3.0,47,1309,0.0,20.0,3.4,0.058970588235294115,0.20049999999999998,227.98,13.285184667186625,588184.2
0.68,29.0,13.0,1451.0,5,3.78,19.0,0,0,0,3,0,1,-1,2017.0,9.0,2.0,5.0,3.0,2017.0,9.0,2.0,5.0,3.0,0.0,11,3270,0.0,377.0,3.848806366047745,0.0026050999310820123,0.010026525198938992,391.56,13.285462630481797,588184.2
0.18,4.0,4.0,56.0,0,6.98,23.85,0,1,0,0,0,0,1,2017.0,4.0,11.0,1.0,2.0,2017.0,4.0,14.0,4.0,2.0,3.0,47,4368,0.0,16.0,3.5,0.12464285714285715,0.43625,169.85,13.28508587118149,588184.2
0.96,30.0,15.0,63140.0,1,371.49,52.17,1,0,0,3,0,0,0,2016.0,12.0,5.0,0.0,4.0,2016.0,12.0,3.0,5.0,4.0,-2.0,48,1637,0.0,450.0,140.3111111111111,0.005883592017738359,0.8255333333333333,5261.77,13.293703137733981,588184.2
0.38,30.0,9.0,649.0,7,5.23,15.0,0,1,1,1,0,0,-1,2018.0,1.0,28.0,6.0,1.0,2018.0,1.0,25.0,3.0,1.0,-3.0,44,4241,0.0,270.0,2.403703703703704,0.008058551617873652,0.01937037037037037,268.72,13.285253901852148,588184.2
0.87,19.193918189831123,8.0,707.0,3,5.57,18.55,0,1,0,2,1,1,0,2015.0,11.0,24.0,1.0,4.0,2015.0,11.0,22.0,6.0,4.0,-2.0,0,4003,1.0,192.61269925294891,0.0,0.007878359264497878,0.0,546.52,13.285725874998468,588184.2
0.27,37.0,17.0,1927.0,0,6.84,12.19,1,0,0,3,0,0,1,2016.0,2.0,15.0,0.0,1.0,2016.0,2.0,12.0,4.0,1.0,-3.0,46,3602,0.0,629.0,3.0635930047694755,0.0035495588998443175,0.010874403815580285,200.94,13.2851387120275,588184.2
0.44,13.0,8.0,6212.0,1,26.81,43.5,1,1,1,0,0,0,0,2016.0,12.0,12.0,0.0,4.0,2016.0,12.0,13.0,1.0,4.0,1.0,4,3265,1.0,104.0,59.73076923076923,0.004315840309079201,0.2577884615384615,-635.7,13.28371577677032,588184.2
0.57,20.0,8.0,472.0,0,3.92,20.26,1,0,0,3,0,1,0,2017.0,1.0,29.0,6.0,1.0,2017.0,1.0,28.0,5.0,1.0,-1.0,36,138,0.0,160.0,2.95,0.008305084745762711,0.0245,288.01,13.285286682131419,588184.2
0.27,12.0,8.0,34523.0,4,44.81,41.84,0,1,0,1,0,1,1,2018.0,7.0,13.0,4.0,3.0,2018.0,7.0,15.0,6.0,3.0,2.0,36,3232,0.0,96.0,359.6145833333333,0.0012979752628682329,0.46677083333333336,492.9,13.285634793712877,588184.2
0.05,32.0,6.0,305949.0,6,158.34,89.24,0,0,1,2,0,1,0,2016.0,6.0,11.0,5.0,2.0,2016.0,6.0,8.0,2.0,2.0,-3.0,37,1676,0.0,192.0,1593.484375,0.0005175372365982566,0.8246875,960.42,13.286428664674405,588184.2
0.72,19.0,6.0,910.0,3,5.37,11.77,0,0,0,2,1,1,0,2017.0,9.0,9.0,5.0,3.0,2017.0,9.0,10.0,6.0,3.0,1.0,36,4095,0.0,114.0,7.982456140350878,0.005901098901098901,0.04710526315789474,291.23,13.285292153903347,588184.2
0.7,23.0,9.0,593459.0,6,3909.31,85.29,0,0,1,2,0,1,0,2015.0,9.0,14.0,0.0,3.0,2015.0,9.0,10.0,3.0,3.0,-4.0,47,5201,0.0,207.0,2866.951690821256,0.006587329537508067,18.885555555555555,19503.45,13.317417940970257,588184.2
0.6,9.0,4.0,138.0,3,6.1,22.7,0,0,1,2,1,1,0,2017.0,2.0,2.0,3.0,1.0,2017.0,2.0,3.0,4.0,1.0,1.0,9,2773,0.0,36.0,3.8333333333333335,0.04420289855072464,0.16944444444444443,310.78,13.285325374733054,588184.2
0.35,30.0,9.0,2837.0,3,6.18,13.67,1,0,0,3,1,1,0,2016.0,1.0,12.0,1.0,1.0,2016.0,1.0,12.0,1.0,1.0,0.0,48,4558,0.0,270.0,10.507407407407408,0.002178357419809658,0.02288888888888889,212.69,13.285158681707069,588184.2
0.2,22.0,9.0,179567.33523917198,0,4.3,18.43,0,1,0,0,0,1,-1,2016.0,10.0,13.0,3.0,4.0,2016.0,10.0,15.0,5.0,4.0,2.0,36,4528,0.0,198.0,361.926075878818,0.0,0.021717171717171715,160.74,13.285070387213892,588184.2
0.51,35.0,11.0,19396.0,1,52.16,96.24,0,0,0,2,0,1,0,2016.0,9.0,27.0,1.0,3.0,2016.0,9.0,25.0,6.0,3.0,-2.0,52,2469,0.0,385.0,50.37922077922078,0.002689214270983708,0.13548051948051948,1565.58,13.287455319863366,588184.2
0.58,3.0,3.0,-60667.7143447604,7,5.19,11.15,0,0,1,1,0,1,-1,2016.0,2.0,17.0,2.0,1.0,2016.0,2.0,17.0,2.0,1.0,0.0,6,4558,0.0,9.0,364.24225673552644,0.0,0.5766666666666667,-153.33,13.284536426092233,588184.2
0.57,25.0,16.0,1948.0,0,6.2,14.85,0,0,0,2,0,1,0,2018.0,7.0,8.0,6.0,3.0,2018.0,7.0,10.0,1.0,3.0,2.0,38,3854,0.0,400.0,4.87,0.003182751540041068,0.0155,297.34,13.285302536593237,588184.2
0.44,8.0,4.0,51.0,0,3.35,10.47,0,1,1,0,0,1,0,2018.0,12.0,25.0,1.0,4.0,2018.0,12.0,28.0,4.0,4.0,3.0,11,2852,0.0,32.0,1.59375,0.06568627450980392,0.1046875,127.71,13.285014245197864,588184.2
0.82,9.0,5.0,857.0,2,6.28,10.94,0,1,0,1,0,0,1,2018.0,8.0,2.0,3.0,3.0,2018.0,7.0,29.0,6.0,3.0,-4.0,50,3195,0.0,45.0,19.044444444444444,0.007327887981330222,0.13955555555555557,-528.23,13.283898672292159,588184.2
0.85,16.291176236070868,7.0,70.0,7,3.93,11.18,0,1,0,0,0,1,0,2016.0,2.0,4.0,3.0,1.0,2016.0,2.0,1.0,0.0,1.0,-3.0,49,4337,0.0,144.24593792626456,0.0,0.05614285714285715,0.0,290.99,13.285291746070447,588184.2
0.8,16.0,8.0,885.0,3,8.27,18.76,1,0,1,3,1,1,0,2016.0,2.0,28.0,6.0,1.0,2016.0,2.0,27.0,5.0,1.0,-1.0,46,3106,0.0,128.0,6.9140625,0.009344632768361581,0.064609375,1141.58,13.286736113540288,588184.2
0.01,23.0,11.0,575.0,7,3.39,24.05,0,0,0,0,0,0,0,2017.0,12.0,27.0,2.0,4.0,2017.0,12.0,27.0,2.0,4.0,0.0,24,868,0.0,253.0,2.272727272727273,0.005895652173913044,0.013399209486166009,143.23,13.285040625369074,588184.2
0.61,16.0,6.0,447.0,0,6.45,22.15,0,1,0,2,0,0,0,2018.0,10.0,17.0,2.0,4.0,2018.0,10.0,15.0,0.0,4.0,-2.0,29,1111,0.0,96.0,4.65625,0.014429530201342283,0.0671875,410.17,13.285494248627568,588184.2
0.07,16.0,8.0,5596.0,2,14.87,87.72,1,1,0,0,0,1,1,2018.0,11.0,28.0,2.0,4.0,2018.0,12.0,2.0,6.0,4.0,4.0,40,3030,0.0,128.0,43.71875,0.002657255182273052,0.116171875,435.36,13.285537044514646,588184.2
0.59,7.0,5.0,120.0,5,4.01,13.07,0,1,1,0,1,0,0,2019.0,2.0,13.0,2.0,1.0,2019.0,2.0,16.0,5.0,1.0,3.0,0,4733,1.0,35.0,3.4285714285714284,0.033416666666666664,0.11457142857142856,-208.95,13.284441834908556,588184.2
0.15,33.0,15.0,36880.0,2,21.63,75.42,1,0,1,3,0,1,0,2015.0,3.0,19.0,3.0,1.0,2015.0,3.0,20.0,4.0,1.0,1.0,6,5067,0.0,495.0,74.5050505050505,0.0005864967462039045,0.04369696969696969,531.38,13.285700158370398,588184.2
0.37,13.0,7.727308545432024,111919.0,5,563.84,92.9,0,0,1,2,0,1,0,2015.0,1.0,19.0,0.0,1.0,2015.0,1.0,15.0,3.0,1.0,-4.0,19,3570,0.0,114.31073281701265,0.0,0.005037929216665625,0.0,3113.18,13.290076042079141,588184.2
0.86,16.0,6.0,1918.0,2,17.83,23.41,0,1,0,0,0,1,0,2015.0,4.0,1.0,2.0,2.0,2015.0,3.0,31.0,1.0,1.0,-1.0,45,1059,0.0,96.0,19.979166666666668,0.009296141814389989,0.18572916666666664,572.54,13.285770070723165,588184.2
0.87,22.0,16.0,307788.8476971397,4,1042.06,79.03,0,0,1,3,0,1,0,2019.0,8.0,19.0,0.0,3.0,2019.0,8.0,23.0,4.0,3.0,4.0,32,3101,0.0,352.0,888.992344796814,0.0,2.9603977272727273,4396.0,13.292243189014924,588184.2
0.62,13.0,6.498941478505515,3071.0,5,3.53,13.54,0,0,0,1,0,1,0,2018.0,2.0,7.0,2.0,1.0,2018.0,2.0,8.0,3.0,1.0,1.0,4,4611,1.0,80.98617091796314,0.0,0.0011494627157277758,0.0,219.7,13.285170595342997,588184.2
0.09,18.0,8.0,211563.0,6,330.8,28.85,1,0,0,1,0,1,1,2016.0,11.0,28.0,0.0,4.0,2016.0,11.0,24.0,3.0,4.0,-4.0,10,396,0.0,144.0,1469.1875,0.0015636004405307166,2.2972222222222225,1385.67,13.287150212259524,588184.2
0.25,32.0,11.0,1030.0,0,3.72,17.68,1,0,1,3,0,1,0,2016.0,3.0,23.0,2.0,1.0,2016.0,3.0,22.0,1.0,1.0,-1.0,53,4661,0.0,352.0,2.9261363636363638,0.0036116504854368935,0.010568181818181819,197.03,13.285132066709526,588184.2
0.16,9.0,5.0,519.0,2,6.14,18.53,1,0,1,3,0,1,0,2016.0,5.0,10.0,1.0,2.0,2016.0,5.0,10.0,1.0,2.0,0.0,30,5062,0.0,45.0,11.533333333333333,0.011830443159922929,0.13644444444444442,178.39,13.285100386121101,588184.2
0.32,27.0,12.0,21858.0,2,7.49,54.93,0,0,1,3,0,1,0,2015.0,2.0,13.0,4.0,1.0,2015.0,2.0,13.0,4.0,1.0,0.0,2,3559,0.0,324.0,67.46296296296296,0.00034266630066794767,0.023117283950617285,527.35,13.285693312947778,588184.2
0.47,10.0,4.0,5076.0,6,28.91,42.46,1,0,0,3,0,1,0,2017.0,12.0,12.0,1.0,4.0,2017.0,12.0,15.0,4.0,4.0,3.0,2,2129,0.0,40.0,126.9,0.005695429472025217,0.72275,410.11,13.285494146689961,588184.2
0.54,21.0,8.0,6045.0,1,11.91,54.73,0,0,0,3,0,1,0,2019.0,7.0,18.0,3.0,3.0,2019.0,7.0,20.0,5.0,3.0,2.0,0,1419,1.0,168.0,35.982142857142854,0.0019702233250620347,0.07089285714285715,584.07,13.285789654138071,588184.2
0.16,9.0,6.075880456651063,73.0,7,5.63,13.46,0,0,0,1,0,0,1,2015.0,12.0,29.0,1.0,4.0,2015.0,12.0,29.0,1.0,4.0,0.0,50,4074,0.0,58.78993754401199,0.0,0.07712328767123287,0.0,125.5,13.285010488686467,588184.2
0.72,13.0,6.0,237.0,0,4.75,24.48,0,0,0,2,0,1,0,2015.0,8.0,24.0,0.0,3.0,2015.0,8.0,27.0,3.0,3.0,3.0,18,3487,0.0,78.0,3.0384615384615383,0.020042194092827006,0.060897435897435896,330.21,13.285358390556294,588184.2
0.37,31.0,11.0,782840.0,6,2759.99,28.97,1,1,1,0,0,0,1,2017.0,11.0,28.0,1.0,4.0,2017.0,11.0,26.0,6.0,4.0,-2.0,18,5262,0.0,341.0,2295.7184750733136,0.0035256118747125846,8.093812316715542,22607.03,13.32251213122409,588184.2
0.05,18.0,8.0,201534.0,6,184.8,68.01,1,1,1,0,0,0,0,2018.0,5.0,25.0,4.0,2.0,2018.0,5.0,21.0,0.0,2.0,-4.0,29,1209,0.0,144.0,1399.5416666666667,0.0009169668641519546,1.2833333333333334,1545.75,13.2874216949254,588184.2
0.34,9.0,6.252804299854802,6696.0,6,11.49,59.08,0,0,0,1,0,1,0,2015.0,7.0,30.0,3.0,3.0,2015.0,8.0,2.0,6.0,3.0,3.0,45,3718,0.0,39.40526092243272,0.0,0.0017159498207885305,0.0,407.08,13.285488998827335,588184.2
0.4592489984188578,3.0,2.0,11.0,0,4.01,19.91,1,0,1,0,0,1,-1,2016.0,3.0,2.0,2.0,1.0,2016.0,2.0,29.0,0.0,1.0,-2.0,11,2116,0.0,6.0,1.8333333333333333,0.3645454545454545,0.6683333333333333,168.97,13.285084375484873,588184.2
0.46536918765221774,17.0,6.0,55632.0,6,234.87,34.46,1,0,0,1,0,0,0,2016.0,9.0,19.0,0.0,3.0,2016.0,9.0,23.0,4.0,3.0,4.0,11,211,0.0,102.0,545.4117647058823,0.004221850733390854,2.3026470588235295,903.58,13.286332181326024,588184.2
0.4,40.0,21.0,4374.0,0,9.66,13.73,0,1,0,1,0,1,1,2016.0,7.0,25.0,0.0,3.0,2016.0,7.0,29.0,4.0,3.0,4.0,3,182,0.0,840.0,5.207142857142857,0.0022085048010973937,0.0115,385.26,13.285451926637974,588184.2
0.41,43.0,32.0,53118478.0,6,135878.04,70.4,1,0,1,3,0,1,1,2017.0,6.0,13.0,1.0,2.0,2017.0,6.0,17.0,5.0,2.0,4.0,26,949,0.0,1376.0,38603.545058139534,0.002558018322738841,98.74857558139536,221014.39,13.60380087760234,588184.2
0.89,7.0,4.0,458.0,1,3.71,15.63,1,0,0,2,0,1,1,2016.0,11.0,11.0,4.0,4.0,2016.0,11.0,8.0,1.0,4.0,-3.0,0,3658,1.0,28.0,16.357142857142858,0.008100436681222708,0.1325,362.5,13.285413255923721,588184.2
0.68,21.0,9.213371187927237,1578.0,0,4.64,16.03,0,0,1,2,0,1,0,2017.0,11.0,14.0,1.0,4.0,2017.0,11.0,18.0,5.0,4.0,4.0,6,5327,0.0,241.07826781211043,0.0,0.0029404309252217997,0.0,370.44,13.285426746667873,588184.2
0.467054802996691,4.0,3.0,-38899.374858647585,4,6.47,23.45,0,0,0,2,0,1,0,2015.0,11.0,30.0,0.0,4.0,2015.0,12.0,1.0,1.0,4.0,1.0,15,1029,0.0,12.0,466.7629896547926,0.0,0.5391666666666667,202.35,13.285141108410103,588184.2
0.39,50.0,8.0,609.0,7,5.94,19.22,0,1,0,0,0,0,1,2018.0,11.0,28.0,2.0,4.0,2018.0,11.0,24.0,5.0,4.0,-4.0,4,4137,1.0,400.0,1.5225,0.00975369458128079,0.01485,314.84,13.28533227365188,588184.2
0.35,26.0,10.780093545844494,25331.0,1,65.46,38.68,0,0,1,1,0,1,0,2015.0,2.0,1.0,6.0,1.0,2015.0,1.0,28.0,2.0,1.0,-4.0,34,1914,0.0,336.3155783142529,0.0,0.0025841853854960324,0.0,875.8,13.286285022636227,588184.2
0.23,18.0,8.0,88937.0,6,67.76,47.78,1,0,0,1,0,1,0,2019.0,5.0,24.0,4.0,2.0,2019.0,5.0,24.0,4.0,2.0,0.0,31,3240,0.0,144.0,617.6180555555555,0.0007618876283211712,0.4705555555555556,594.73,13.28580775953868,588184.2
0.05,7.0,4.0,4239.0,6,4.42,18.7,0,0,0,0,0,1,0,2017.0,3.0,25.0,5.0,1.0,2017.0,3.0,25.0,5.0,1.0,0.0,19,374,0.0,28.0,151.39285714285714,0.001042698749705119,0.15785714285714286,-202.47,13.284452855701137,588184.2
0.96,42.0,22.0,19091622.0,6,15266.06,80.2,0,0,1,0,0,0,0,2018.0,2.0,7.0,2.0,1.0,2018.0,2.0,11.0,6.0,1.0,4.0,27,1595,0.0,924.0,20661.928571428572,0.0007996209017756584,16.521709956709955,205521.38,13.584469125330605,588184.2
0.85,27.0,11.0,3360.0,3,10.52,23.78,0,0,1,2,1,1,0,2019.0,4.0,28.0,6.0,2.0,2019.0,4.0,28.0,6.0,2.0,0.0,45,4939,0.0,297.0,11.313131313131313,0.003130952380952381,0.03542087542087542,890.64,13.286310214955993,588184.2
0.94,15.0,8.0,982.0,3,5.15,13.53,1,0,1,3,1,1,0,2016.0,8.0,21.0,6.0,3.0,2016.0,8.0,25.0,3.0,3.0,4.0,9,3102,0.0,120.0,8.183333333333334,0.005244399185336049,0.04291666666666667,529.85,13.285697559493384,588184.2
0.4674068874128462,23.0,7.0,241.0,5,3.95,15.46,0,0,1,1,0,1,-1,2016.0,4.0,4.0,0.0,2.0,2016.0,4.0,7.0,3.0,2.0,3.0,53,2936,0.0,161.0,1.4968944099378882,0.016390041493775934,0.024534161490683232,-195.77,13.284464250528714,588184.2
0.3,3.0,3.0,147.0,4,5.55,13.13,1,0,0,3,0,1,0,2016.0,11.0,9.0,2.0,4.0,2016.0,11.0,9.0,2.0,4.0,0.0,42,4759,0.0,9.0,16.333333333333332,0.03775510204081633,0.6166666666666667,187.58,13.285116005592437,588184.2
0.65,15.0,8.0,1310.0,3,6.22,20.44,1,0,1,1,1,1,0,2015.0,9.0,25.0,4.0,3.0,2015.0,9.0,25.0,4.0,3.0,0.0,25,1252,0.0,120.0,10.916666666666666,0.004748091603053435,0.05183333333333333,500.24,13.285647262249144,588184.2
0.3,11.0,7.0,415.0,5,3.01,20.41,1,1,0,0,1,1,0,2017.0,7.0,24.0,0.0,3.0,2017.0,7.0,27.0,3.0,3.0,3.0,9,2671,0.0,77.0,5.3896103896103895,0.007253012048192771,0.039090909090909086,191.6,13.285122837972187,588184.2
0.9,35.0,17.0,1502030.0,4,6613.93,63.12,0,1,0,0,0,0,-1,2019.0,6.0,7.0,4.0,2.0,2019.0,6.0,3.0,0.0,2.0,-4.0,49,313,0.0,595.0,2524.4201680672268,0.004403327496787681,11.1158487394958,434759.19,13.838195683729925,588184.2
0.1,31.0,11.903174988472415,25879.0,1,13.75,62.56,1,1,1,1,0,0,0,2018.0,2.0,16.0,4.0,1.0,2018.0,2.0,16.0,4.0,1.0,0.0,1,2141,1.0,402.1018176005846,0.0,0.0005313188299393331,0.0,629.73,13.285867202732938,588184.2
0.36,42.0,17.0,66743.0,1,128.23,94.97,0,0,1,0,0,1,0,2015.0,3.0,25.0,2.0,1.0,2015.0,3.0,24.0,1.0,1.0,-1.0,53,1000,0.0,714.0,93.47759103641457,0.0019212501685570021,0.17959383753501398,-1688.23,13.281922780821914,588184.2
0.58,24.0,10.0,2273.0,3,5.45,15.91,0,1,0,0,1,1,0,2015.0,2.0,11.0,2.0,1.0,2015.0,2.0,11.0,2.0,1.0,0.0,49,305,0.0,240.0,9.470833333333333,0.0023977122745270567,0.022708333333333334,410.97,13.285495607794658,588184.2
0.46459059103849426,11.0,6.0,407.0,2,6.61,17.04,1,0,1,3,0,1,-1,2017.0,3.0,11.0,5.0,1.0,2017.0,3.0,11.0,5.0,1.0,0.0,14,4131,0.0,66.0,6.166666666666667,0.016240786240786242,0.10015151515151516,190.53,13.285121019408006,588184.2
0.63,41.0,28.0,284664.0,1,1406.93,52.97,0,1,0,0,0,0,-1,2019.0,6.0,14.0,4.0,2.0,2019.0,6.0,12.0,2.0,2.0,-2.0,4,3497,1.0,1148.0,247.9651567944251,0.004942423348228087,1.225548780487805,10377.89,13.302287211958383,588184.2
0.22,22.161220822434302,10.0,743.0,0,5.71,16.32,0,1,1,0,0,1,0,2015.0,1.0,7.0,2.0,1.0,2015.0,1.0,5.0,0.0,1.0,-2.0,0,813,1.0,286.6245261172189,0.0,0.007685060565275908,0.0,192.53,13.285124418590703,588184.2
0.39,12.0,6.0,334.0,3,4.55,21.97,0,0,0,0,1,1,-1,2015.0,7.0,7.0,1.0,3.0,2015.0,7.0,6.0,0.0,3.0,-1.0,28,101,0.0,72.0,4.638888888888889,0.013622754491017963,0.06319444444444444,216.68,13.285165462809685,588184.2
0.55,30.0,19.0,4864.0,0,13.27,22.37,0,0,1,1,0,1,0,2015.0,8.0,15.0,5.0,3.0,2015.0,8.0,12.0,2.0,3.0,-3.0,0,311,1.0,570.0,8.533333333333333,0.0027282072368421052,0.023280701754385964,522.32,13.28568476884338,588184.2
0.71,30.0,18.0,20734.0,2,100.87,72.63,0,0,1,2,0,1,0,2015.0,8.0,6.0,3.0,3.0,2015.0,8.0,2.0,6.0,3.0,-4.0,43,197,0.0,540.0,38.3962962962963,0.004864956110735989,0.1867962962962963,2296.11,13.288693262975547,588184.2
0.4660444264592817,45.0,7.0,278003.0,5,166.74,71.77,1,1,1,1,1,1,0,2015.0,8.0,12.0,2.0,3.0,2015.0,8.0,8.0,5.0,3.0,-4.0,14,538,0.0,315.0,882.5492063492063,0.0005997777002406449,0.5293333333333333,4597.43,13.29258305091528,588184.2
0.66,25.0,12.0,40648.0,1,150.31,86.1,1,0,0,3,0,1,0,2018.0,9.0,16.0,6.0,3.0,2018.0,9.0,16.0,6.0,3.0,0.0,29,1694,0.0,300.0,135.49333333333334,0.0036978449124188155,0.5010333333333333,1635.28,13.287573498395592,588184.2
0.07,21.0,8.0,70606.0,5,91.6,96.46,1,1,1,1,0,1,0,2018.0,1.0,26.0,4.0,1.0,2018.0,1.0,26.0,4.0,1.0,0.0,38,2314,0.0,168.0,420.2738095238095,0.0012973401693907032,0.5452380952380952,860.26,13.28625864131921,588184.2
0.54,25.0,6.0,120908.0,6,409.25,35.75,1,0,0,3,0,1,-1,2019.0,5.0,5.0,6.0,2.0,2019.0,5.0,5.0,6.0,2.0,0.0,39,1586,0.0,150.0,806.0533333333333,0.003384804975683991,2.7283333333333335,2297.63,13.288695837143464,588184.2
